ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
1,49.99105457510348,50.00894542489652,0.08660345600124371,-0.01789084979302868,2802,3.4212454212454215,364.3708791208792,2798,3.4163614163614167,363.64194139194143,2.6001043860871182,2.5674028559993767,0.0
33,49.986749690919744,50.013250309080256,-0.0010554426659946288,-0.026500618160507833,2698,3.294261294261294,345.4184981684981,2755,3.3638583638583643,355.80586080586085,2.591627585028009,2.5674028559993767,0.0
67,49.91828532066301,50.08171467933699,-0.088,-0.163429358673978,2628,3.208791208791209,332.6620879120879,2655,3.241758241758242,337.5824175824176,2.5242541420891946,2.5334824419219864,0.3515625
100,49.97071807699777,50.02928192300223,-0.08816929333263153,-0.05856384600446743,2546,3.1086691086691087,317.71886446886447,2576,3.1452991452991452,323.1858974358974,2.5242541420891946,2.3936969585565366,0.3515625
133,49.96589582855845,50.03410417144155,-0.176,-0.06820834288310328,2502,3.054945054945055,309.7005494505495,2520,3.076923076923077,312.9807692307692,2.431467094593928,2.2836924599342696,0.3515625
167,49.9589097007262,50.0410902992738,-0.176,-0.08218059854759945,2471,3.017094017094017,304.051282051282,2472,3.0183150183150182,304.2335164835165,2.343186807474283,2.2836924599342696,0.3515625
200,49.99611056796809,50.00388943203191,-0.3521695287274825,-0.007778864063824657,2466,3.010989010989011,303.14010989010984,2464,3.0085470085470085,302.77564102564105,2.3133177266083433,2.257318970724669,0.087890625
233,49.97602595636186,50.02397404363814,-0.44007946666489195,-0.047948087276282705,2458,3.001221001221001,301.6822344322344,2452,2.993894993894994,300.58882783882785,2.3133177266083433,2.257628528474776,0.0
267,49.95161749921546,50.04838250078454,-0.5309011331744293,-0.09676500156908491,2464,3.0085470085470085,302.77564102564105,2456,2.998778998778999,301.31776556776555,2.310967229522593,2.2571808844324357,0.0
300,49.93593649162926,50.06406350837074,-0.7033841653340108,-0.1281270167414692,2462,3.006105006105006,302.41117216117215,2443,2.982905982905983,298.94871794871796,2.3085703184762414,2.2571808844324357,0.0
333,49.93957576695602,50.06042423304398,-0.879,-0.12084846608795641,2471,3.017094017094017,304.051282051282,2462,3.006105006105006,302.41117216117215,2.3096857380356,2.257248368631279,0.0
367,49.946497678088576,50.053502321911424,-0.8809051404695184,-0.10700464382284322,2468,3.0134310134310134,303.50457875457874,2460,3.0036630036630036,302.0467032967033,2.3096857380356,2.2577202657923667,0.0
