ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
1,49.99100025124929,50.00899974875071,0.08553127466829027,-0.017999497501420332,2793,3.4102564102564106,362.7307692307692,2785,3.400488400488401,361.2728937728938,2.6144056188601676,2.583682726376299,0.0
33,49.986750056513536,50.013249943486464,-0.001100533332384653,-0.0264998869729236,2696,3.2918192918192917,345.0540293040293,2732,3.3357753357753355,351.6144688644688,2.6144056188601676,2.5795854476692117,0.0
67,50.02410488910252,49.97589511089748,-0.088,0.04820977820503775,2578,3.1477411477411477,323.55036630036625,2577,3.1465201465201464,323.36813186813185,2.5845340801846612,2.4824757367551977,-0.17578125
100,49.99777725054503,50.00222274945497,-0.08837443999802537,-0.004445498909937992,2518,3.0744810744810747,312.6163003663004,2512,3.0671550671550674,311.5228937728938,2.4953506780102117,2.4824757367551977,-0.17578125
135,49.992973068502785,50.007026931497215,-0.176,-0.014053862994423596,2469,3.0146520146520146,303.6868131868132,2458,3.001221001221001,301.6822344322344,2.388993627121452,2.3375603180819096,-0.17578125
167,49.98663814615192,50.01336185384808,-0.176,-0.026723707696168122,2458,3.001221001221001,301.6822344322344,2451,2.9926739926739927,300.4065934065934,2.345498908553179,2.2584243482793562,-0.17578125
200,49.97132714481964,50.02867285518036,-0.3522702589086435,-0.05734571036071569,2451,2.9926739926739927,300.4065934065934,2456,2.998778998778999,301.31776556776555,2.345498908553179,2.258381978595731,-0.17578125
234,49.97328701239648,50.02671298760352,-0.44042999999950794,-0.053425975207037624,2454,2.9963369963369964,300.9532967032967,2450,2.9914529914529915,300.22435897435895,2.3461141398755765,2.258381978595731,-0.17578125
267,49.96222395304476,50.03777604695524,-0.5308768089397892,-0.07555209391048093,2460,3.0036630036630036,302.0467032967033,2456,2.998778998778999,301.31776556776555,2.349626589676344,2.257706072105907,-0.17578125
300,49.9466619531922,50.0533380468078,-0.7035576266664624,-0.10667609361559793,2463,3.0073260073260073,302.59340659340654,2458,3.001221001221001,301.6822344322344,2.351154347034904,2.257546835042221,-0.17578125
333,49.95041855965156,50.04958144034844,-0.879,-0.09916288069687376,2453,2.995115995115995,300.77106227106225,2455,2.9975579975579976,301.13553113553115,2.351154347034904,2.257406651137873,-0.17578125
367,49.95744856893372,50.04255143106628,-0.8808905842351532,-0.08510286213255268,2458,3.001221001221001,301.6822344322344,2454,2.9963369963369964,300.9532967032967,2.353625393358344,2.257406651137873,-0.17578125
400,49.985875201809876,50.014124798190124,-0.9661594400053148,-0.028249596380245656,2465,3.0097680097680097,302.95787545787545,2455,2.9975579975579976,301.13553113553115,2.3541333641766458,2.258702724814238,-0.17578125
433,50.067365662206875,49.932634337793125,-0.5183190151578453,0.13473132441374766,2463,3.0073260073260073,302.59340659340654,2458,3.001221001221001,301.6822344322344,2.3541333641766458,2.2583678941148255,-0.17578125
467,50.12777495087379,49.87222504912621,0.19304258355766052,0.2555499017475847,2462,3.006105006105006,302.41117216117215,2466,3.010989010989011,303.14010989010984,2.3565278918557726,2.2582517598931195,-0.17578125
500,50.17394691658345,49.82605308341655,0.9687376112744552,0.3478938331669103,2473,3.0195360195360195,304.4157509157509,2461,3.004884004884005,302.2289377289377,2.3567639272054413,2.2582517598931195,-0.17578125
533,50.21667185685395,49.78332814314605,1.767888986104065,0.43334371370790237,2467,3.012210012210012,303.3223443223443,2465,3.0097680097680097,302.95787545787545,2.357833668305599,2.2587299763820763,-0.17578125
567,50.237230079354,49.762769920646,2.5603488984940457,0.4744601587079934,2462,3.006105006105006,302.41117216117215,2455,2.9975579975579976,301.13553113553115,2.357435184978801,2.2587229324973626,-0.17578125
600,50.252027453837044,49.747972546162956,3.0773873281785153,0.5040549076740863,2474,3.0207570207570207,304.59798534798534,2448,2.989010989010989,299.8598901098901,2.357435184978801,2.258273000473016,-0.17578125
633,50.293199826790776,49.706800173209224,3.6985619413220165,0.5863996535815457,2471,3.017094017094017,304.051282051282,2444,2.984126984126984,299.1309523809524,2.353713708276423,2.258273000473016,-0.17578125
