ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
0,49.991072414498944,50.008927585501056,0.08695554933270129,-0.01785517100211234,2806,3.4261294261294264,365.0998168498169,2779,3.3931623931623935,360.17948717948724,2.615450752866153,2.5850596567078266,0.0
33,50.00438669839239,49.99561330160761,-0.0010576906652616604,0.008773396784782374,2688,3.282051282051282,343.5961538461538,2720,3.321123321123321,349.4276556776556,2.6156121960557326,2.5565096581345457,-0.087890625
67,50.01098086704831,49.98901913295169,-0.088,0.02196173409661649,2588,3.15995115995116,325.3727106227106,2580,3.15018315018315,323.91483516483515,2.548146739146377,2.5565096581345457,-0.17578125
100,49.99784073275837,50.00215926724163,-0.08829726133264677,-0.004318534483263381,2510,3.064713064713065,311.15842490842493,2498,3.0500610500610503,308.97161172161174,2.4557892259464102,2.438537796031426,-0.17578125
133,49.99337381536482,50.00662618463518,-0.176,-0.0132523692703632,2453,2.995115995115995,300.77106227106225,2446,2.9865689865689866,299.4954212454212,2.4557892259464102,2.2976693957202254,-0.17578125
167,49.98673973142198,50.01326026857802,-0.176,-0.02652053715604814,2458,3.001221001221001,301.6822344322344,2464,3.0085470085470085,302.77564102564105,2.367887056604888,2.2580793067137805,-0.17578125
200,49.97138484535836,50.02861515464164,-0.3521961981805255,-0.057230309283290474,2462,3.006105006105006,302.41117216117215,2450,2.9914529914529915,300.22435897435895,2.3481737593423633,2.2580793067137805,-0.17578125
233,49.97338786681169,50.02661213318831,-0.4400917919988472,-0.053224266376615884,2454,2.9963369963369964,300.9532967032967,2453,2.995115995115995,300.77106227106225,2.3502140312444655,2.258473761841579,-0.17578125
267,49.962285359093066,50.037714640906934,-0.530859887059843,-0.07542928181386799,2462,3.006105006105006,302.41117216117215,2460,3.0036630036630036,302.0467032967033,2.3502140312444655,2.2577404602924123,-0.17578125
300,49.946717112564365,50.053282887435635,-0.7033501653322018,-0.10656577487127304,2463,3.0073260073260073,302.59340659340654,2452,2.993894993894994,300.58882783882785,2.3536475023289873,2.2580933884950722,-0.17578125
333,49.9504836128051,50.0495163871949,-0.879,-0.0990327743897999,2456,2.998778998778999,301.31776556776555,2454,2.9963369963369964,300.9532967032967,2.3544277799593814,2.2580933884950722,-0.17578125
367,49.95751723392705,50.04248276607295,-0.8809164018810655,-0.08496553214589878,2466,3.010989010989011,303.14010989010984,2456,2.998778998778999,301.31776556776555,2.3561593882755694,2.2580933884950722,-0.17578125
400,49.9859548661883,50.0140451338117,-0.9660533466722508,-0.02809026762339952,2473,3.0195360195360195,304.4157509157509,2475,3.021978021978022,304.78021978021974,2.3561593882755694,2.257935033756341,-0.17578125
433,50.06738733636573,49.93261266363427,-0.5187664640018776,0.13477467273145066,2464,3.0085470085470085,302.77564102564105,2456,2.998778998778999,301.31776556776555,2.3595686661826876,2.2580863475879607,-0.17578125
467,50.12784735608648,49.87215264391352,0.1932553858253442,0.25569471217295425,2469,3.0146520146520146,303.6868131868132,2460,3.0036630036630036,302.0467032967033,2.3586383312686174,2.2580863475879607,-0.17578125
500,50.17400387995442,49.82599612004558,0.9686812105744369,0.34800775990883687,2466,3.010989010989011,303.14010989010984,2455,2.9975579975579976,301.13553113553115,2.3595909822433154,2.2582093950662037,-0.17578125
533,50.21672485041134,49.78327514958866,1.7676044418429644,0.43344970082268053,2463,3.0073260073260073,302.59340659340654,2473,3.0195360195360195,304.4157509157509,2.3595909822433154,2.258008668946159,-0.17578125
567,50.23742378983332,49.76257621016668,2.56571106149993,0.4748475796666436,2474,3.0207570207570207,304.59798534798534,2461,3.004884004884005,302.2289377289377,2.3621419061344,2.2578926778417494,-0.17578125
