ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
0,49.991066687544325,50.008933312455675,0.08684251733359026,-0.017866624911354087,2800,3.418803418803419,364.0064102564103,2801,3.4200244200244203,364.18864468864473,2.600305203299078,2.565421397172479,0.0
33,49.96911132692223,50.03088867307777,-0.0009801306669445045,-0.0617773461555383,2699,3.2954822954822953,345.60073260073256,2756,3.3650793650793656,355.9880952380953,2.5751737195286757,2.565392324519834,0.087890625
67,49.9490472492589,50.0509527507411,-0.088,-0.1019055014821966,2615,3.1929181929181927,330.29304029304024,2631,3.2124542124542126,333.2087912087912,2.5751737195286757,2.477624542294821,0.263671875
100,49.97516886770739,50.02483113229261,-0.08821950133280672,-0.04966226458521872,2545,3.1074481074481075,317.53663003663,2558,3.1233211233211233,319.9056776556776,2.504124351067835,2.477624542294821,0.263671875
133,49.97040609237278,50.02959390762722,-0.176,-0.05918781525445212,2489,3.039072039072039,307.33150183150184,2505,3.058608058608059,310.2472527472528,2.4048391794303825,2.346370496575293,0.263671875
167,49.98111831060389,50.01888168939611,-0.176,-0.03776337879221718,2469,3.0146520146520146,303.6868131868132,2474,3.0207570207570207,304.59798534798534,2.32923432257279,2.2580793067137805,0.17578125
200,49.987625752635346,50.012374247364654,-0.35259717591013223,-0.02474849472931336,2463,3.0073260073260073,302.59340659340654,2464,3.0085470085470085,302.77564102564105,2.32923432257279,2.2575791426493295,0.0
233,49.980772901924034,50.019227098075966,-0.44007157600042407,-0.03845419615193602,2460,3.0036630036630036,302.0467032967033,2451,2.9926739926739927,300.4065934065934,2.31242800536631,2.2575791426493295,-0.087890625
267,49.95642883011868,50.04357116988132,-0.5308254169418634,-0.08714233976263704,2454,2.9963369963369964,300.9532967032967,2451,2.9926739926739927,300.4065934065934,2.3060119083169486,2.2578221642353093,-0.087890625
300,49.94079988704012,50.05920011295988,-0.7033914773318684,-0.11840022591975766,2467,3.012210012210012,303.3223443223443,2463,3.0073260073260073,302.59340659340654,2.3068476326590237,2.2578362436112864,-0.087890625
333,49.962131107746565,50.037868892253435,-0.879,-0.07573778450687402,2474,3.0207570207570207,304.59798534798534,2467,3.012210012210012,303.3223443223443,2.3068476326590237,2.258237676630365,-0.17578125
367,49.95598892456446,50.04401107543554,-0.8809024952951278,-0.08802215087108255,2463,3.0073260073260073,302.59340659340654,2454,2.9963369963369964,300.9532967032967,2.3111032295692704,2.258237676630365,-0.17578125
400,49.98447697737233,50.01552302262767,-0.9658060266623509,-0.03104604525533214,2474,3.0207570207570207,304.59798534798534,2470,3.015873015873016,303.8690476190476,2.3068908967960993,2.2585715546762004,-0.17578125
433,50.06588584636375,49.93411415363625,-0.5185102524631513,0.13177169272750133,2467,3.012210012210012,303.3223443223443,2455,2.9975579975579976,301.13553113553115,2.307633251041259,2.257614451041649,-0.17578125
467,50.126469697353826,49.873530302646174,0.1957150701118817,0.25293939470765503,2464,3.0085470085470085,302.77564102564105,2454,2.9963369963369964,300.9532967032967,2.307633251041259,2.2578221642353093,-0.17578125
500,50.172481117458716,49.827518882541284,0.9686607883905883,0.34496223491742867,2470,3.015873015873016,303.8690476190476,2464,3.0085470085470085,302.77564102564105,2.313095248164435,2.2576072969867496,-0.17578125
533,50.21520414392587,49.78479585607413,1.7676451903328876,0.4304082878517337,2464,3.0085470085470085,302.77564102564105,2449,2.9902319902319903,300.04212454212455,2.310158289344805,2.2576072969867496,-0.17578125
567,50.235769559783954,49.764230440216046,2.5604062174940525,0.4715391195679105,2462,3.006105006105006,302.41117216117215,2461,3.004884004884005,302.2289377289377,2.311303785811896,2.257340082778276,-0.17578125
600,50.25097963506837,49.74902036493163,3.083924051361112,0.5019592701367424,2482,3.0305250305250304,306.0558608058608,2460,3.0036630036630036,302.0467032967033,2.311303785811896,2.2577515385332374,-0.17578125
633,50.30937749175626,49.69062250824374,3.6984760186727117,0.6187549835125125,2470,3.015873015873016,303.8690476190476,2450,2.9914529914529915,300.22435897435895,2.3155639343410592,2.2579067578772998,-0.263671875
667,50.309390597808445,49.690609402191555,4.314577026680192,0.6187811956168889,2471,3.017094017094017,304.051282051282,2455,2.9975579975579976,301.13553113553115,2.310593948392541,2.2579067578772998,-0.263671875
700,50.32767042489423,49.67232957510577,4.658712746665038,0.6553408497884571,2473,3.0195360195360195,304.4157509157509,2451,2.9926739926739927,300.4065934065934,2.310214666025403,2.2575861811843096,-0.3515625
733,50.36094589732204,49.63905410267796,5.015347312669908,0.7218917946440773,2468,3.0134310134310134,303.50457875457874,2442,2.9816849816849818,298.7664835164835,2.310214666025403,2.25834249620359,-0.439453125
767,50.37309312022956,49.62690687977044,5.456669148236013,0.746186240459124,2470,3.015873015873016,303.8690476190476,2440,2.9792429792429793,298.40201465201466,2.314450722169146,2.2580299060964553,-0.439453125
800,50.39453434856673,49.60546565143327,5.801955410328551,0.7890686971334563,2477,3.0244200244200243,305.14468864468864,2446,2.9865689865689866,299.4954212454212,2.310014370949276,2.2580299060964553,-0.439453125
833,50.428501408448355,49.571498591551645,6.245918719999707,0.8570028168967082,2469,3.0146520146520146,303.6868131868132,2442,2.9816849816849818,298.7664835164835,2.3104223936812396,2.257539796691246,-0.439453125
867,50.472122656286764,49.527877343713236,6.689545732206012,0.9442453125735315,2474,3.0207570207570207,304.59798534798534,2453,2.995115995115995,300.77106227106225,2.3104223936812396,2.2575861811843096,-0.52734375
900,50.485531176919004,49.514468823080996,7.119968413328033,0.9710623538380125,2487,3.0366300366300365,306.96703296703294,2455,2.9975579975579976,301.13553113553115,2.311683216874831,2.257955231137995,-0.52734375
933,50.500522603062585,49.499477396937415,7.562296314482486,1.001045206125175,2478,3.0256410256410255,305.32692307692304,2452,2.993894993894994,300.58882783882785,2.3102724781545447,2.257955231137995,-0.52734375
967,50.50533277493719,49.49466722506281,7.82768913788098,1.0106655498743722,2476,3.023199023199023,304.9624542124542,2442,2.9816849816849818,298.7664835164835,2.3103574085855616,2.2578009300157085,-0.52734375
1000,50.51082234742209,49.48917765257791,8.086166914665897,1.0216446948441853,2477,3.0244200244200243,305.14468864468864,2442,2.9816849816849818,298.7664835164835,2.3103574085855616,2.2582517598931195,-0.52734375
1033,50.53295551868554,49.46704448131446,8.176105445331311,1.0659110373710792,2478,3.0256410256410255,305.32692307692304,2430,2.967032967032967,296.57967032967036,2.311912785746998,2.257477260657579,-0.615234375
1067,50.54091848716431,49.45908151283569,8.353821145590073,1.0818369743286305,2473,3.0195360195360195,304.4157509157509,2447,2.987789987789988,299.6776556776557,2.3111104003794187,2.257477260657579,-0.615234375
1100,50.56223186849406,49.43776813150594,8.52555020799773,1.1244637369881216,2476,3.023199023199023,304.9624542124542,2446,2.9865689865689866,299.4954212454212,2.3110165849179665,2.257807969587927,-0.615234375
