ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
1,49.99103614432662,50.00896385567338,0.08623969066831826,-0.01792771134676028,2792,3.4090354090354094,362.54853479853483,2787,3.4029304029304033,361.6373626373627,2.6155550705089285,2.583518438800283,0.0
33,49.98675080609021,50.01324919390979,-0.0011121066645913094,-0.026498387819580544,2689,3.283272283272283,343.77838827838826,2723,3.3247863247863245,349.9743589743589,2.6155550705089285,2.580649959968283,0.0
67,50.041742072545546,49.958257927454454,-0.088,0.08348414509108555,2593,3.166056166056166,326.28388278388275,2585,3.156288156288156,324.8260073260073,2.5790294170742265,2.4828091933274647,-0.263671875
100,50.00229802746267,49.99770197253733,-0.08820482933274856,0.004596054925345185,2510,3.064713064713065,311.15842490842493,2508,3.0622710622710625,310.79395604395603,2.4864072342976002,2.4828091933274647,-0.263671875
133,49.99788664082549,50.00211335917451,-0.176,-0.004226718349010868,2470,3.015873015873016,303.8690476190476,2468,3.0134310134310134,303.50457875457874,2.3796056051673733,2.337531019665581,-0.263671875
167,49.991312319985425,50.008687680014575,-0.176,-0.017375360029155615,2460,3.0036630036630036,302.0467032967033,2450,2.9914529914529915,300.22435897435895,2.3796056051673733,2.2578503231189604,-0.263671875
200,49.97601317247269,50.02398682752731,-0.3521912971808038,-0.047973655054617426,2451,2.9926739926739927,300.4065934065934,2454,2.9963369963369964,300.9532967032967,2.3422733377756644,2.2581276701034794,-0.263671875
233,49.97807880685512,50.02192119314488,-0.44005985599946384,-0.043842386289749374,2462,3.006105006105006,302.41117216117215,2435,2.9731379731379732,297.4908424908425,2.342346503004235,2.2581276701034794,-0.263671875
267,49.96702236036771,50.03297763963229,-0.530957127055475,-0.06595527926457931,2461,3.004884004884005,302.2289377289377,2454,2.9963369963369964,300.9532967032967,2.345557561411574,2.258265843287618,-0.263671875
300,49.951521075761526,50.048478924238474,-0.7033400266636163,-0.09695784847695135,2471,3.017094017094017,304.051282051282,2458,3.001221001221001,301.6822344322344,2.345557561411574,2.2582235934993524,-0.263671875
333,49.955333435627836,50.044666564372164,-0.879,-0.08933312874432679,2474,3.0207570207570207,304.59798534798534,2467,3.012210012210012,303.3223443223443,2.350155326196652,2.2580299060964553,-0.263671875
367,49.962442853110964,50.037557146889036,-0.8809290738812312,-0.07511429377806537,2466,3.010989010989011,303.14010989010984,2468,3.0134310134310134,303.50457875457874,2.3504123455620447,2.2580299060964553,-0.263671875
400,49.990901450907906,50.009098549092094,-0.9662337733347088,-0.01819709818419433,2464,3.0085470085470085,302.77564102564105,2457,3.0,301.5,2.350933990362471,2.2583678941148255,-0.263671875
