ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
1,49.991029596977164,50.008970403022836,0.08611046666582114,-0.017940806045678263,2781,3.395604395604396,360.5439560439561,2789,3.4053724053724057,362.00183150183153,2.602191281261417,2.571254571738127,0.0
34,49.986804674347695,50.013195325652305,-0.003363941333838734,-0.02639065130461585,2697,3.293040293040293,345.2362637362637,2740,3.345543345543345,353.07234432234424,2.5744850581810614,2.571339986448902,0.0
67,49.95355689076686,50.04644310923314,-0.088,-0.09288621846627836,2615,3.1929181929181927,330.29304029304024,2624,3.203907203907204,331.9331501831502,2.5744850581810614,2.487936981748574,0.17578125
100,49.979738533386026,50.020261466613974,-0.08819126933426982,-0.04052293322795431,2539,3.1001221001221,316.4432234432235,2563,3.1294261294261294,320.8168498168498,2.4998389596204724,2.487936981748574,0.17578125
133,49.97503352467839,50.02496647532161,-0.176,-0.04993295064322498,2497,3.048840048840049,308.78937728937734,2505,3.058608058608059,310.2472527472528,2.395101462191998,2.363889080192552,0.17578125
167,49.96816378454402,50.03183621545598,-0.176,-0.06367243091197095,2478,3.0256410256410255,305.32692307692304,2478,3.0256410256410255,305.32692307692304,2.395101462191998,2.2619362824164426,0.17578125
200,49.98784756880904,50.01215243119096,-0.3521927181837593,-0.024304862381922088,2460,3.0036630036630036,302.0467032967033,2455,2.9975579975579976,301.13553113553115,2.332738248530311,2.2567172287022395,0.0
233,49.98100470202829,50.01899529797171,-0.4400780320012709,-0.03799059594343286,2456,2.998778998778999,301.31776556776555,2461,3.004884004884005,302.2289377289377,2.3139921795760725,2.2567172287022395,-0.087890625
267,49.97429125600321,50.02570874399679,-0.5309025670580962,-0.05141748799356983,2473,3.0195360195360195,304.4157509157509,2474,3.0207570207570207,304.59798534798534,2.3133466906604117,2.257015589770317,-0.17578125
300,49.94554313873521,50.05445686126479,-0.7033479093342321,-0.10891372252958073,2471,3.017094017094017,304.051282051282,2467,3.012210012210012,303.3223443223443,2.3133466906604117,2.256826094227015,-0.17578125
333,49.94929761243925,50.05070238756075,-0.879,-0.10140477512148799,2473,3.0195360195360195,304.4157509157509,2471,3.017094017094017,304.051282051282,2.3155499108545574,2.256667872775759,-0.17578125
367,49.956344191829466,50.043655808170534,-0.8809190341179475,-0.08731161634106382,2456,2.998778998778999,301.31776556776555,2458,3.001221001221001,301.6822344322344,2.318215701871194,2.2561157272607013,-0.17578125
