ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
1,49.99105665324742,50.00894334675258,0.0866444719999478,-0.017886693505160547,2794,3.411477411477412,362.91300366300374,2786,3.401709401709402,361.4551282051283,2.6070106798421264,2.579628573621292,0.0
34,49.96912054805918,50.03087945194082,-0.001370493333338644,-0.061758903881633485,2689,3.283272283272283,343.77838827838826,2733,3.3369963369963367,351.79670329670324,2.591110928910368,2.579991240830993,0.087890625
67,49.949046856986904,50.050953143013096,-0.088,-0.1019062860261888,2588,3.15995115995116,325.3727106227106,2602,3.177045177045177,327.92399267399264,2.591110928910368,2.5083484724866696,0.263671875
100,49.99280599701173,50.00719400298827,-0.08820365866671452,-0.014388005976547122,2511,3.065934065934066,311.34065934065933,2526,3.0842490842490844,314.0741758241758,2.506741000516185,2.354442526776449,0.17578125
133,50.01019313403951,49.98980686596049,-0.176,0.020386268079025348,2471,3.017094017094017,304.051282051282,2470,3.015873015873016,303.8690476190476,2.3823537880088095,2.354442526776449,0.0
167,49.97707049115264,50.02292950884736,-0.176,-0.04585901769472575,2448,2.989010989010989,299.8598901098901,2447,2.987789987789988,299.6776556776557,2.3326652906401835,2.2730296616585917,0.0
200,49.96159882911124,50.03840117088876,-0.35217668909092453,-0.07680234177751818,2458,3.001221001221001,301.6822344322344,2453,2.995115995115995,300.77106227106225,2.3326652906401835,2.260196861185074,0.0
233,49.96348679602262,50.03651320397738,-0.4400785413333863,-0.07302640795475782,2465,3.0097680097680097,302.95787545787545,2455,2.9975579975579976,301.13553113553115,2.3300387857033438,2.2601475066448717,0.0
267,49.95227284113031,50.04772715886969,-0.53077746211775,-0.09545431773938584,2468,3.0134310134310134,303.50457875457874,2460,3.0036630036630036,302.0467032967033,2.3317580871263828,2.2601475066448717,0.0
300,49.93658171749941,50.06341828250059,-0.7034200639999908,-0.12683656500118987,2477,3.0244200244200243,305.14468864468864,2459,3.0024420024420024,301.86446886446885,2.333820172047472,2.255204421585126,0.0
333,49.94021919036765,50.05978080963235,-0.879,-0.11956161926470499,2465,3.0097680097680097,302.95787545787545,2465,3.0097680097680097,302.95787545787545,2.334670817606499,2.2456868143402597,0.0
367,49.94713845308769,50.05286154691231,-0.8808943397647194,-0.10572309382461562,2467,3.012210012210012,303.3223443223443,2454,2.9963369963369964,300.9532967032967,2.334670817606499,2.246120165000848,0.0
400,49.975468845001494,50.024531154998506,-0.966039466666697,-0.049062309997017266,2473,3.0195360195360195,304.4157509157509,2459,3.0024420024420024,301.86446886446885,2.3356745511290056,2.252389181543787,0.0
433,50.05681309990996,49.94318690009004,-0.5183993062727589,0.11362619981991255,2459,3.0024420024420024,301.86446886446885,2461,3.004884004884005,302.2289377289377,2.3347219051066714,2.252389181543787,0.0
467,50.1171262985615,49.8828737014385,0.1932833034707456,0.23425259712300012,2456,2.998778998778999,301.31776556776555,2456,2.998778998778999,301.31776556776555,2.3353109279544393,2.2462912499611765,0.0
500,50.16316547765299,49.83683452234701,0.9687091592425644,0.3263309553059778,2460,3.0036630036630036,302.0467032967033,2451,2.9926739926739927,300.4065934065934,2.3353109279544393,2.2451938516011953,0.0
533,50.2057745005715,49.7942254994285,1.7678801413031195,0.41154900114300585,2464,3.0085470085470085,302.77564102564105,2448,2.989010989010989,299.8598901098901,2.3371159166560282,2.245798088195297,0.0
567,50.22621639218537,49.77378360781463,2.560374814500155,0.45243278437074186,2469,3.0146520146520146,303.6868131868132,2452,2.993894993894994,300.58882783882785,2.3367592473638013,2.245798088195297,0.0
600,50.25851691504319,49.74148308495681,3.077138663182107,0.5170338300863776,2471,3.017094017094017,304.051282051282,2450,2.9914529914529915,300.22435897435895,2.3362134037582063,2.2454527312248396,-0.087890625
633,50.30409769850773,49.69590230149227,3.6984639973333437,0.6081953970154669,2468,3.0134310134310134,303.50457875457874,2430,2.967032967032967,296.57967032967036,2.3362134037582063,2.2602524592192954,-0.17578125
667,50.30405296764945,49.69594703235055,4.314499517617743,0.6081059352988983,2475,3.021978021978022,304.78021978021974,2442,2.9816849816849818,298.7664835164835,2.3370432394235277,2.2597878568008753,-0.17578125
700,50.32225985143074,49.67774014856926,4.658521322666707,0.6445197028614921,2472,3.0183150183150182,304.2335164835165,2442,2.9816849816849818,298.7664835164835,2.33624923672157,2.2597878568008753,-0.263671875
733,50.33784718968901,49.66215281031099,5.015216304424206,0.6756943793780218,2470,3.015873015873016,303.8690476190476,2441,2.9804639804639805,298.58424908424905,2.3364535610982684,2.246175244437613,-0.263671875
767,50.36305685764796,49.63694314235204,5.456465650823595,0.7261137152959223,2470,3.015873015873016,303.8690476190476,2442,2.9816849816849818,298.7664835164835,2.3364535610982684,2.2514951869561957,-0.263671875
800,50.40202310906986,49.59797689093014,5.801885915303084,0.8040462181397194,2481,3.029304029304029,305.87362637362634,2458,3.001221001221001,301.6822344322344,2.3382014956045345,2.259636371913316,-0.3515625
