ms,ca,cb,caper,cbper,q,qdes,dq,dqdes,pa,pb,Ta,Tb,pid_u
0,2.999999981013741,3.000000018986259,59.99999962027482,60.00000037972518,0.0,-7.560101994122504e-11,0.0,-3.797138380341126e-05,362.91300366300374,362.7307692307692,,,-3.797251782623646e-07
33,2.9997981793831925,3.0002018206168075,59.995963587663844,60.004036412336156,0.0,-0.0053380336564742385,0.0,-0.3190680007455377,361.6373626373627,362.184065934066,,,-0.004036032610975388
66,2.9993098311581865,3.0006901688418135,59.98619662316373,60.01380337683627,0.0,-0.021224191069570807,0.0,-0.6362212499923277,363.2774725274726,361.2728937728938,,,-0.009766964500117173
100,2.9984434929845962,3.0015565070154038,59.96886985969193,60.03113014030807,0.0,-0.0477577085702273,0.0,-0.9543646350860568,362.7307692307692,362.91300366300374,,,-0.017326763471797485
133,2.9971046219113715,3.0028953780886285,59.94209243822743,60.05790756177257,0.0,-0.08486099841530526,0.0,-1.2721744403083735,362.91300366300374,362.184065934066,,,-0.02677742146450205
166,2.995192904800105,3.004807095199895,59.903858096002104,60.096141903997896,0.0,-0.13264019335318852,0.0,-1.5904871709198145,362.36630036630044,362.36630036630044,,,-0.03823434222532328
200,2.9926080046127566,3.0073919953872434,59.85216009225513,60.14783990774487,0.0,-0.1907256645512486,0.0,-1.9072040734348377,362.7307692307692,363.2774725274726,,,-0.051698003746970686
233,2.989238674925448,3.010761325074552,59.78477349850896,60.21522650149104,0.0,-0.2596663672607903,0.0,-2.2253608753406007,362.54853479853483,362.7307692307692,,,-0.06738659374617216
266,2.984971982747499,3.015028017252501,59.69943965494998,60.30056034505002,0.0,-0.33923444545022,0.0,-2.5435634107370872,362.00183150183153,362.7307692307692,,,-0.08533384355898332
300,2.979689701955688,3.020310298044312,59.59379403911376,60.40620596088624,0.0,-0.42950549907210517,0.0,-2.862048318982289,361.2728937728938,361.6373626373627,,,-0.10564561583621516
333,2.9752879818523343,3.0247120181476657,59.50575963704669,60.49424036295331,-0.087890625,-0.5301414957078909,-2.638293283411248,-3.179717204782971,361.2728937728938,363.459706959707,,,-0.0880344020670745
366,2.9703597283153114,3.0296402716846886,59.40719456630623,60.59280543369377,-0.17578125,-0.6413091028670781,-2.6394494187939914,-3.497246944807168,362.36630036630044,364.9175824175824,,,-0.09856507074045907
