ms,ca,cb,caper,cbper,q,qdes,dq,dqdes,pa,pb,Ta,Tb,pid_u
1333,2.9646954512508112,3.0353045487491888,59.29390902501623,60.70609097498377,-0.791015625,-0.5292494040843647,0.0,-0.5522347727179611,356.17032967032975,368.01556776556777,2.574083232489258,2.6142961936416373,0.018347811558966354
1366,2.9655760691142294,3.0344239308857706,59.311521382284596,60.688478617715404,-0.791015625,-0.5477042789557153,0.0,-0.5522347727179611,356.8992673992675,368.1978021978022,2.575101326821712,2.6138219054080123,0.017612357268371646
1400,2.9664124360363866,3.0335875639636134,59.328248720727736,60.671751279272264,-0.791015625,-0.5660774330209365,0.0,-0.5522347727179611,356.717032967033,367.6510989010989,2.5740483932953926,2.6138219054080123,0.01672733844314163
1433,2.9671966404380523,3.0328033595619477,59.34393280876104,60.65606719123896,-0.791015625,-0.5845340258946717,0.0,-0.5522347727179611,357.2637362637363,368.38003663003667,2.574251959721454,2.614030495819852,0.01568408803330318
1466,2.9679213594396447,3.0320786405603553,59.358427188792895,60.641572811207105,-0.791015625,-0.6028846603780871,0.0,-0.5522347727179611,357.0815018315019,368.1978021978022,2.574251959721454,2.6138332615141535,0.014494380031856543
1500,2.9685784855717,3.0314215144283,59.371569711434006,60.628430288565994,-0.791015625,-0.6213543434248748,0.0,-0.5522347727179611,356.8992673992675,368.01556776556777,2.574755711298635,2.6137861125956765,0.013142522641109579
1533,2.9691608809815606,3.0308391190184394,59.38321761963122,60.61678238036878,-0.791015625,-0.6396941071667981,0.0,-0.5522347727179611,356.717032967033,367.4688644688645,2.57407255588694,2.6137861125956765,0.011647908197213785
1566,2.9696605478250104,3.0303394521749896,59.39321095650021,60.60678904349979,-0.791015625,-0.6581122374408422,0.0,-0.5522347727179611,357.44597069597074,367.4688644688645,2.574051062402162,2.613810693122658,0.009993336868994378
1600,2.970069972743182,3.029930027256818,59.40139945486364,60.59860054513636,-0.791015625,-0.6764993508966222,0.0,-0.5522347727179611,357.6282051282052,367.83333333333337,2.574051062402162,2.6136524350985133,0.008188498363433931
1633,2.9703811103474953,3.0296188896525047,59.4076222069499,60.5923777930501,-0.791015625,-0.694954859181276,0.0,-0.5522347727179611,354.5302197802197,364.5531135531136,2.5750557842364374,2.61299440262484,0.006222752086260366
1666,2.970586841662731,3.029413158337269,59.41173683325462,60.58826316674538,-0.791015625,-0.713314452017174,0.0,-0.5522347727179611,356.8992673992675,367.4688644688645,2.573585155446453,2.61299440262484,0.004114626304719885
1700,2.9706790366395843,3.0293209633604157,59.41358073279168,60.58641926720832,-0.791015625,-0.7317501411480681,0.0,-0.5522347727179611,356.8992673992675,366.5576923076923,2.573818022880864,2.613632887420781,0.0018438995370601173
1733,2.9706503054412745,3.0293496945587255,59.41300610882549,60.58699389117451,-0.791015625,-0.7501424489241223,0.0,-0.5522347727179611,356.5347985347986,367.28663003663,2.573818022880864,2.6135695027095363,-0.0005746239661840865
1766,2.9704930362920288,3.0295069637079712,59.40986072584058,60.59013927415942,-0.791015625,-0.7685286511925579,0.0,-0.5522347727179611,356.8992673992675,367.6510989010989,2.5751628955706316,2.613424488312726,-0.003145382984914495
1800,2.970198822275403,3.029801177724597,59.403976445508064,60.596023554491936,-0.791015625,-0.7870113321891934,0.0,-0.5522347727179611,356.5347985347986,366.7399267399268,2.5737510246085966,2.613259942490884,-0.0058842803325141555
1833,2.9697608342823054,3.0302391657176946,59.395216685646105,60.604783314353895,-0.791015625,-0.8053844343443299,0.0,-0.5522347727179611,357.44597069597074,368.1978021978022,2.573855526200436,2.613259942490884,-0.008759759861958087
1866,2.9691708080895656,3.0308291919104344,59.38341616179131,60.61658383820869,-0.791015625,-0.8238295114663365,0.0,-0.5522347727179611,355.80586080586085,365.2820512820513,2.573855526200436,2.6132191317840165,-0.011800523854791963
1900,2.9684213414094063,3.0315786585905937,59.36842682818813,60.63157317181187,-0.791015625,-0.8422416798137913,0.0,-0.5522347727179611,357.44597069597074,367.4688644688645,2.5746378047202017,2.612520468589398,-0.01498933360318037
1933,2.9675055483657538,3.0324944516342462,59.35011096731507,60.64988903268493,-0.791015625,-0.8605708583195942,0.0,-0.5522347727179611,357.44597069597074,367.28663003663,2.573330835149326,2.6128738597346364,-0.018315860873057616
1966,2.9664141680645737,3.0335858319354263,59.32828336129147,60.67171663870853,-0.791015625,-0.8790672120969589,0.0,-0.5522347727179611,356.717032967033,366.9221611721612,2.5736494787557542,2.6128738597346364,-0.02182760602360158
2000,2.9651411315761926,3.0348588684238074,59.302822631523846,60.697177368476154,-0.791015625,-0.8974013706559187,0.0,-0.5522347727179611,356.5347985347986,368.92673992673997,2.573812685396394,2.6125480477577865,-0.025460729767620524
2033,2.9636778240213575,3.0363221759786425,59.273556480427146,60.726443519572854,-0.791015625,-0.9158292163963168,0.0,-0.5522347727179611,356.717032967033,366.7399267399268,2.573812685396394,2.6124275357528304,-0.029266151096697043
2066,2.9620168993059575,3.0379831006940425,59.24033798611915,60.75966201388085,-0.791015625,-0.9342265456432001,0.0,-0.5522347727179611,357.6282051282052,366.0109890109891,2.5735636680660576,2.6120580080214557,-0.03321849430799784
2100,2.9601504709905115,3.0398495290094885,59.203009419810236,60.796990580189764,-0.791015625,-0.9526433356434361,0.0,-0.5522347727179611,357.0815018315019,366.7399267399268,2.5734593246791833,2.6120580080214557,-0.03732856630891506
2133,2.9580711688665247,3.0419288311334753,59.16142337733049,60.83857662266951,-0.791015625,-0.9710345085770737,0.0,-0.5522347727179611,357.44597069597074,366.5576923076923,2.573280003696898,2.612785936213111,-0.04158604247974464
2166,2.955770777014073,3.044229222985927,59.11541554028146,60.88458445971854,-0.791015625,-0.9894708013005322,0.0,-0.5522347727179611,356.717032967033,366.5576923076923,2.573280003696898,2.61268494457281,-0.04600783704903156
2200,2.9532422663710434,3.0467577336289566,59.06484532742087,60.93515467257913,-0.791015625,-1.0078552750741392,0.0,-0.5522347727179611,357.44597069597074,366.9221611721612,2.5734164937666453,2.6126409870250105,-0.05057021286059489
2233,2.9504776957195724,3.0495223042804276,59.009553914391454,60.990446085608546,-0.791015625,-1.0262617062545343,0.0,-0.5522347727179611,357.44597069597074,366.7399267399268,2.5730952258023594,2.6126409870250105,-0.05529141302941695
2266,2.9474688578153683,3.0525311421846317,58.949377156307364,61.050622843692636,-0.791015625,-1.0447075603708735,0.0,-0.5522347727179611,357.44597069597074,367.6510989010989,2.5729694309642688,2.61255623540747,-0.06017675808408698
2300,2.9442085103684317,3.0557914896315683,58.884170207368626,61.115829792631374,-0.791015625,-1.063120781830015,0.0,-0.5522347727179611,356.8992673992675,366.9221611721612,2.5729694309642688,2.6124225086155697,-0.06520694893873687
2333,2.9406895111582467,3.0593104888417533,58.81379022316494,61.18620977683506,-0.791015625,-1.0814972791245405,0.0,-0.5522347727179611,356.717032967033,367.83333333333337,2.5736949840379584,2.612408145446212,-0.0703799842036864
2366,2.936903094182451,3.063096905817549,58.738061883649024,61.261938116350976,-0.791015625,-1.0999490449141343,0.0,-0.5522347727179611,356.8992673992675,368.01556776556777,2.5728648429496936,2.612408145446212,-0.07572833951592257
2400,2.9328427841803966,3.0671572158196034,58.65685568360794,61.34314431639206,-0.791015625,-1.1183204699322664,0.0,-0.5522347727179611,357.0815018315019,369.10897435897436,2.5728513663002226,2.6122580574127867,-0.08120620004108747
2433,2.9305124630381614,3.0694875369618386,58.610249260763226,61.389750739236774,-0.87890625,-1.1367525181792912,-2.633253704115548,-0.5522347727179611,355.80586080586085,368.7445054945055,2.5728513663002226,2.613564472275659,-0.04660642284470816
2466,2.9306371357132828,3.0693628642867172,58.61274271426566,61.38725728573434,-1.0546875,-1.155183411151178,-5.266837520563829,-0.5522347727179611,355.9880952380953,370.74908424908426,2.5752863208540098,2.6147511945801196,0.0024934535024299237
2500,2.9339955685852375,3.0660044314147625,58.67991137170475,61.32008862829525,-1.318359375,-1.1735353643712219,-7.934238727445651,-0.5522347727179611,354.5302197802197,370.38461538461536,2.574326986150238,2.6147511945801196,0.06716865743909299
2533,2.935311622076961,3.064688377923039,58.70623244153923,61.29376755846077,-1.40625,-1.1919973669368065,-2.628981290003265,-0.5522347727179611,353.61904761904754,371.29578754578756,2.57392800684874,2.6142471630196424,0.02632106983448063
2566,2.9352569713573846,3.0647430286426154,58.70513942714769,61.29486057285231,-1.40625,-1.2103353712587357,0.0,-0.5522347727179611,353.61904761904754,372.0247252747253,2.57392800684874,2.613986504310151,-0.0010930143915333602
2600,2.9351381042108606,3.0648618957891394,58.70276208421721,61.29723791578279,-1.40625,-1.2287736890271301,0.0,-0.5522347727179611,354.1657509157509,370.56684981684987,2.5746484848394804,2.613869055294973,-0.002377342930478552
2633,2.9349476683436753,3.0650523316563247,58.698953366873496,61.301046633126504,-1.40625,-1.2471325142566816,0.0,-0.5522347727179611,353.9835164835164,370.74908424908426,2.57331468687275,2.613869055294973,-0.003808717343718223
2666,2.934677633680755,3.065322366319245,58.6935526736151,61.3064473263849,-1.40625,-1.265576077703206,0.0,-0.5522347727179611,354.1657509157509,370.93131868131866,2.5732022148322704,2.6139425139109407,-0.005400693258391389
2700,2.934320338990958,3.065679661009042,58.686406779819166,61.313593220180834,-1.40625,-1.2840121649953355,0.0,-0.5522347727179611,353.801282051282,370.20238095238096,2.5732022148322704,2.613818886708704,-0.007145893795939099
2733,2.9338681382583185,3.0661318617416815,58.67736276516637,61.32263723483363,-1.40625,-1.302439724125904,0.0,-0.5522347727179611,354.1657509157509,370.93131868131866,2.574268116821326,2.6138382927240755,-0.00904401465279096
2766,2.933313653071354,3.066686346928646,58.66627306142708,61.33372693857292,-1.40625,-1.3208158116622295,0.0,-0.5522347727179611,353.801282051282,370.56684981684987,2.573170061259734,2.6138382927240755,-0.011089703739296065
2800,2.93264902024751,3.06735097975249,58.6529804049502,61.3470195950498,-1.40625,-1.339226230529905,0.0,-0.5522347727179611,353.801282051282,370.74908424908426,2.57298010070409,2.6137861125956765,-0.01329265647687668
2833,2.9318669300500595,3.0681330699499405,58.6373386010012,61.3626613989988,-1.40625,-1.3575834807859035,0.0,-0.5522347727179611,353.9835164835164,370.38461538461536,2.57298010070409,2.6134112665895377,-0.015641803949005145
2866,2.93095926206527,3.06904073793473,58.619185241305395,61.380814758694605,-1.40625,-1.3760088508578165,0.0,-0.5522347727179611,353.9835164835164,370.93131868131866,2.5741742672699344,2.613717691434212,-0.018153359695800314
2900,2.9299181032849413,3.0700818967150587,58.59836206569882,61.40163793430118,-1.40625,-1.3944640830250847,0.0,-0.5522347727179611,353.43681318681314,370.56684981684987,2.5728140253038094,2.613673707820518,-0.020823175606570973
2933,2.928736572118556,3.071263427881444,58.57473144237112,61.42526855762888,-1.40625,-1.412816680150876,0.0,-0.5522347727179611,353.43681318681314,369.8379120879121,2.572851647062674,2.613673707820518,-0.023630623327704225
2966,2.9274063806363553,3.0725936193636447,58.54812761272711,61.45187238727289,-1.40625,-1.4312475626302874,0.0,-0.5522347727179611,353.25457875457874,370.38461538461536,2.572851647062674,2.613717691434212,-0.026603829644010545
3000,2.925919796545464,3.074080203454536,58.51839593090929,61.48160406909071,-1.40625,-1.4496832920743017,0.0,-0.5522347727179611,353.25457875457874,370.38461538461536,2.573619985235972,2.613657465786351,-0.02973168181781616
3033,2.9242698123164734,3.0757301876835266,58.48539624632947,61.51460375367053,-1.40625,-1.4680454207722975,0.0,-0.5522347727179611,353.801282051282,370.56684981684987,2.572482343790316,2.6135889059476822,-0.03299968457981714
3066,2.922447872640334,3.077552127359666,58.448957452806674,61.551042547193326,-1.40625,-1.4865024322399898,0.0,-0.5522347727179611,353.25457875457874,370.56684981684987,2.572468870146022,2.6135889059476822,-0.036438793522795575
3100,2.920447308269345,3.079552691730655,58.4089461653869,61.5910538346131,-1.40625,-1.5048568086662364,0.0,-0.5522347727179611,353.801282051282,370.56684981684987,2.572212049041893,2.613605291072612,-0.040011287419769996
3133,2.918259583808772,3.081740416191228,58.365191676175435,61.634808323824565,-1.40625,-1.523297314388797,0.0,-0.5522347727179611,353.43681318681314,370.38461538461536,2.572212049041893,2.613556279885859,-0.04375448921146582
3166,2.915877095983802,3.084122904016198,58.31754191967603,61.68245808032397,-1.40625,-1.5417292704126169,0.0,-0.5522347727179611,353.25457875457874,370.56684981684987,2.5712892139731442,2.613460273697246,-0.047649756499404256
3200,2.9132926503402157,3.0867073496597843,58.265853006804306,61.734146993195694,-1.40625,-1.5601177534106523,0.0,-0.5522347727179611,352.7078754578754,370.56684981684987,2.57011569501805,2.613460273697246,-0.05168891287172644
