ms,ca,cb,caper,cbper,q,qdes,dq,dqdes,pa,pb,Ta,Tb,pid_u
0,3.000000000863196,2.999999999136804,60.00000001726393,59.99999998273607,-0.0,2.509256828588786e-12,0.0,1.726355050314553e-06,-146.25,-146.25,2.56067959344769,2.5944930678623903,1.7263926893493424e-08
33,3.000012558530268,2.999987441469732,60.00025117060536,59.99974882939464,-0.0,0.0003320049645910166,0.0,0.019857741422179897,-146.25,-146.25,2.56094793298878,2.5944930678623903,0.0002511533414308624
66,3.0000429945506255,2.9999570054493745,60.00085989101251,59.99914010898749,-0.0,0.0013232333004724057,0.0,0.03964384533836449,-146.25,-146.25,2.5611283366265507,2.5941678451204866,0.0006087204071477822
100,3.0000969494847705,2.9999030505152295,60.00193898969541,59.99806101030459,-0.0,0.002974353019604607,0.0,0.059436580904009835,-146.25,-146.25,2.5611283366265507,2.5946013942571216,0.0010790986829027306
133,3.000180270543281,2.999819729456719,60.003605410865624,59.996394589134376,-0.0,0.005280100823017315,0.0,0.07919151837660755,-146.25,-146.25,2.5610913899708354,2.594717831372088,0.0016664211702138566
166,3.0002992827712966,2.9997007172287034,60.00598565542594,59.99401434457406,-0.0,0.00825674758604112,0.0,0.09902892539002359,-146.25,-146.25,2.561232349241263,2.594717831372088,0.0023802445603162024
200,3.000460378973349,2.999539621026651,60.00920757946698,59.99079242053302,-0.0,0.011887758921480642,0.0,0.11882492719470851,-146.25,-146.25,2.561495337007514,2.5943762194364517,0.0032219240410452203
233,3.000670330563887,2.999329669436113,60.013406611277745,59.986593388722255,-0.0,0.016181638151202035,0.0,0.1386336970204091,-146.25,-146.25,2.5614447163841247,2.5948209110605815,0.004199031810764531
266,3.0009361771606478,2.9990638228393522,60.01872354321296,59.98127645678704,-0.0,0.021137849459385873,0.0,0.1584484381221487,-146.25,-146.25,2.5614447163841247,2.595040313522463,0.00531693193521073
302,3.0012691048086886,2.9987308951913114,60.02538209617377,59.97461790382623,-0.0,0.02709383720627229,0.0,0.17938776572920614,-146.25,-146.25,2.5616891874294465,2.594988837471821,0.006658552960814152
333,3.0016688148517257,2.9983311851482743,60.03337629703451,59.96662370296549,-0.0,0.033024353256041916,0.0,0.19804994351349461,-146.25,-146.25,2.561599371980198,2.594988837471821,0.007994200860734461
366,3.002146755562986,2.997853244437014,60.04293511125972,59.95706488874028,-0.0,0.039929821685407846,0.0,0.21777411005706496,-146.25,-146.25,2.5614158507500444,2.594940064615998,0.009558814225215675
400,3.002711555779507,2.997288444220493,60.05423111559014,59.94576888440986,-0.0,0.04753982283780634,0.0,0.23762183303517598,-146.25,-146.25,2.5614158507500444,2.594999786669263,0.011296004330415976
433,3.0033713187555056,2.9966286812444944,60.06742637511011,59.93257362488989,-0.0,0.05578530832973395,0.0,0.25740529783201405,-146.25,-146.25,2.56133330051866,2.594999786669263,0.013195259519969027
466,3.0041349182584316,2.9958650817415684,60.08269836516863,59.91730163483137,-0.0,0.06470856723993729,0.0,0.277228869652375,-146.25,-146.25,2.5611762987608535,2.5948966963218973,0.015271990058521149
500,3.005011186370098,2.994988813629902,60.10022372740196,59.89977627259804,-0.0,0.07428273315538135,0.0,0.2970308100713351,-146.25,-146.25,2.561101846490394,2.5951434124284924,0.01752536223332961
533,3.006008945657302,2.993991054342698,60.12017891314604,59.87982108685396,-0.0,0.08448474569860379,0.0,0.3167719462052129,-146.25,-146.25,2.561101846490394,2.5953901637224615,0.0199551857440794
566,3.0071379629032737,2.9928620370967263,60.142759258065475,59.857240741934525,-0.0,0.09536999021915953,0.0,0.3365607224987935,-146.25,-146.25,2.5611234568337458,2.595599254319568,0.022580344919436016
600,3.00840813214358,2.99159186785642,60.1681626428716,59.8318373571284,-0.0,0.1069258262650122,0.0,0.3563681395078515,-146.25,-146.25,2.561282824133912,2.595599254319568,0.025403384806128065
633,3.0118444840735275,2.9881555159264725,60.23688968147056,59.76311031852944,-0.087890625,0.11912443653433254,-2.638876136988624,0.3761473374075492,-146.25,-146.25,2.5612083672184687,2.5957944283410264,0.06872703859895847
666,3.0141594974966734,2.9858405025033266,60.283189949933465,59.716810050066535,-0.087890625,0.13199725558347639,0.0,0.3959496953128996,-146.25,-146.25,2.5612083672184687,2.5960846694840134,0.04630026846290926
700,3.016683226261688,2.983316773738312,60.33366452523376,59.66633547476624,-0.087890625,0.14553183351195628,0.0,0.41575412104190895,-146.25,-146.25,2.561495337007514,2.596543178927038,0.050474575300290155
733,3.019426846589914,2.980573153410086,60.38853693179827,59.61146306820173,-0.087890625,0.15974631626482,0.0,0.435585072778957,-146.25,-146.25,2.5617347942872017,2.596543178927038,0.05487240656451583
766,3.0244114791605607,2.9755885208394393,60.488229583211215,59.511770416788785,-0.17578125,0.17448553498487923,-2.641393408819158,0.4453960818883215,-146.25,-146.25,2.5621603775237793,2.5970671554291584,0.09969265141294341
800,3.0283387998298883,2.9716612001701117,60.56677599659776,59.43322400340224,-0.17578125,0.189326853530132,0.0,0.4453960818883215,-146.25,-146.25,2.5621603775237793,2.598036239302514,0.07854641338654847
842,3.034347657197294,2.965652342802706,60.68695314394588,59.31304685605412,-0.263671875,0.2083875890988789,-2.053758097032838,0.4453960818883215,-146.25,-146.25,2.5629687335694116,2.5990279575520376,0.12017714734811864
866,3.039553173597363,2.960446826402637,60.79106347194726,59.20893652805274,-0.263671875,0.21900879758275138,0.0,0.4453960818883215,-146.25,-146.25,2.563940857932185,2.5990279575520376,0.10411032800138253
900,3.0470911263300406,2.9529088736699594,60.94182252660081,59.05817747339919,-0.3515625,0.2338611681857597,-2.6356829529817167,0.4453960818883215,-146.25,-146.25,2.5649764160646438,2.5996339544713645,0.15075905465354658
933,3.057702884899376,2.942297115100624,61.15405769798752,58.84594230201248,-0.52734375,0.24869510473704748,-5.277916603508369,0.4453960818883215,-146.25,-146.25,2.5649764160646438,2.6031579487261394,0.21223517138670894
966,3.066116542294434,2.933883457705566,61.32233084588867,58.67766915411133,-0.52734375,0.26354072847945287,0.0,0.4453960818883215,-146.25,-146.25,2.569455961132644,2.605449935466502,0.16827314790115633
1000,3.0769912532520043,2.9230087467479957,61.539825065040084,58.460174934959916,-0.615234375,0.27839043516972917,-2.6361557723795936,0.4453960818883215,-146.25,-146.25,2.5708000799775292,2.605449935466502,0.21749421915140904
